time (UTC),ZAX (METERS),latitude (degrees_north),longitude (degrees_east),S_ANALYZED (PSU),S_MEAN (PSU),S_STDEV (psu),S_RMSE (PSU),S_ROIOBS (PSU),S_BOXOBS (PSU),T_ANALYZED (degs),T_MEAN (degs),T_STDEV (degs),T_RMSE (degs),T_ROIOBS,T_BOXOBS
2026-07-30T00:00:00Z,125.0,5.5,61.5,35.633,NaN,0.062,0.084,2.0,0.0,21.46,NaN,0.637,0.86,2.0,0.0
2026-07-30T00:00:00Z,125.0,5.5,62.5,35.346,NaN,0.166,0.264,3.0,0.0,21.376,NaN,0.564,0.763,3.0,0.0
2026-07-30T00:00:00Z,125.0,5.5,63.5,35.346,NaN,0.106,0.15,2.0,0.0,21.376,NaN,0.124,0.175,2.0,0.0
2026-07-30T00:00:00Z,125.0,5.5,64.5,35.345,35.345,0.106,0.15,2.0,1.0,21.375,21.375,0.124,0.175,2.0,1.0
2026-07-30T00:00:00Z,125.0,5.5,65.5,35.343,35.345,0.125,0.126,4.0,1.0,21.299,21.375,1.501,1.924,4.0,1.0
2026-07-30T00:00:00Z,125.0,5.5,66.5,35.273,NaN,0.113,0.117,7.0,0.0,19.107,NaN,1.246,1.481,7.0,0.0
2026-07-30T00:00:00Z,125.0,5.5,67.5,35.251,35.25,0.113,0.125,7.0,2.0,18.743,18.691,1.246,1.705,7.0,2.0
2026-07-30T00:00:00Z,125.0,5.5,68.5,35.254,35.246,0.078,0.089,6.0,1.0,19.351,19.431,0.93,0.977,6.0,1.0
2026-07-30T00:00:00Z,125.0,5.5,69.5,35.263,35.296,0.078,0.094,6.0,1.0,19.861,20.661,0.93,1.233,6.0,1.0
2026-07-30T00:00:00Z,125.0,5.5,70.5,35.159,NaN,0.077,0.088,7.0,0.0,19.029,NaN,0.927,0.935,7.0,0.0
2026-07-30T00:00:00Z,125.0,5.5,71.5,35.058,NaN,0.083,0.149,5.0,0.0,18.011,NaN,0.978,1.39,5.0,0.0
2026-07-30T00:00:00Z,125.0,5.5,72.5,35.053,NaN,0.054,0.089,3.0,0.0,17.948,NaN,0.545,0.634,3.0,0.0
2026-07-30T00:00:00Z,125.0,5.5,73.5,35.141,NaN,0.054,0.057,3.0,0.0,17.218,NaN,0.545,0.681,3.0,0.0
2026-07-30T00:00:00Z,125.0,5.5,74.5,35.183,NaN,0.023,0.033,2.0,0.0,16.858,NaN,0.606,0.856,2.0,0.0
2026-07-30T00:00:00Z,125.0,5.5,75.5,35.183,NaN,0.023,0.033,2.0,0.0,16.857,NaN,0.606,0.856,2.0,0.0
2026-07-30T00:00:00Z,125.0,5.5,76.5,35.183,NaN,0.0,0.0,1.0,0.0,16.857,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,5.5,77.5,35.183,NaN,0.0,0.0,1.0,0.0,16.857,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,5.5,78.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,125.0,6.5,50.5,35.274,NaN,0.0,0.0,1.0,0.0,15.85,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,6.5,51.5,35.274,NaN,0.0,0.0,1.0,0.0,15.85,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,6.5,52.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,125.0,6.5,53.5,35.48,NaN,0.0,0.0,1.0,0.0,19.758,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,6.5,54.5,35.48,NaN,0.0,0.0,1.0,0.0,19.758,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,6.5,55.5,35.48,NaN,0.0,0.0,1.0,0.0,19.758,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,6.5,56.5,35.501,NaN,0.073,0.09,2.0,0.0,19.997,NaN,0.821,1.007,2.0,0.0
2026-07-30T00:00:00Z,125.0,6.5,57.5,35.623,NaN,0.111,0.111,3.0,0.0,21.353,NaN,1.194,1.196,3.0,0.0
2026-07-30T00:00:00Z,125.0,6.5,58.5,35.636,NaN,0.097,0.097,4.0,0.0,21.494,NaN,1.059,1.062,4.0,0.0
2026-07-30T00:00:00Z,125.0,6.5,59.5,35.669,NaN,0.078,0.088,4.0,0.0,21.834,NaN,0.608,0.704,4.0,0.0
2026-07-30T00:00:00Z,125.0,6.5,60.5,35.694,NaN,0.078,0.079,4.0,0.0,22.168,NaN,0.608,0.608,4.0,0.0
2026-07-30T00:00:00Z,125.0,6.5,61.5,35.665,NaN,0.078,0.09,4.0,0.0,21.945,NaN,0.608,0.655,4.0,0.0
2026-07-30T00:00:00Z,125.0,6.5,62.5,35.568,NaN,0.165,0.174,5.0,0.0,21.764,NaN,0.595,0.669,5.0,0.0
2026-07-30T00:00:00Z,125.0,6.5,63.5,35.376,NaN,0.17,0.274,4.0,0.0,21.412,NaN,0.573,0.766,4.0,0.0
2026-07-30T00:00:00Z,125.0,6.5,64.5,35.363,NaN,0.193,0.285,3.0,0.0,21.396,NaN,0.657,0.865,3.0,0.0
2026-07-30T00:00:00Z,125.0,6.5,65.5,35.353,NaN,0.125,0.125,4.0,0.0,21.317,NaN,1.501,1.936,4.0,0.0
2026-07-30T00:00:00Z,125.0,6.5,66.5,35.274,NaN,0.113,0.117,7.0,0.0,19.139,NaN,1.246,1.463,7.0,0.0
2026-07-30T00:00:00Z,125.0,6.5,67.5,35.25,NaN,0.113,0.125,7.0,0.0,18.707,NaN,1.246,1.73,7.0,0.0
2026-07-30T00:00:00Z,125.0,6.5,68.5,35.243,NaN,0.078,0.084,6.0,0.0,19.325,NaN,0.93,0.97,6.0,0.0
2026-07-30T00:00:00Z,125.0,6.5,69.5,35.236,35.189,0.078,0.082,6.0,1.0,19.734,19.219,0.93,1.154,6.0,1.0
2026-07-30T00:00:00Z,125.0,6.5,70.5,35.232,NaN,0.078,0.081,6.0,0.0,19.638,NaN,0.93,1.1,6.0,0.0
2026-07-30T00:00:00Z,125.0,6.5,71.5,35.103,NaN,0.09,0.127,4.0,0.0,18.47,NaN,0.962,1.227,4.0,0.0
2026-07-30T00:00:00Z,125.0,6.5,72.5,35.083,NaN,0.066,0.074,2.0,0.0,17.696,NaN,0.547,0.62,2.0,0.0
2026-07-30T00:00:00Z,125.0,6.5,73.5,35.182,NaN,0.066,0.092,2.0,0.0,16.862,NaN,0.547,0.77,2.0,0.0
2026-07-30T00:00:00Z,125.0,6.5,74.5,35.183,NaN,0.0,0.0,1.0,0.0,16.857,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,6.5,75.5,35.183,NaN,0.0,0.0,1.0,0.0,16.857,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,6.5,76.5,35.183,NaN,0.0,0.0,1.0,0.0,16.857,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,6.5,77.5,35.183,NaN,0.0,0.0,1.0,0.0,16.857,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,6.5,78.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,125.0,7.5,50.5,35.274,NaN,0.0,0.0,1.0,0.0,15.85,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,7.5,51.5,35.274,NaN,0.0,0.0,1.0,0.0,15.85,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,7.5,52.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,125.0,7.5,53.5,35.48,NaN,0.0,0.0,1.0,0.0,19.758,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,7.5,54.5,35.48,NaN,0.0,0.0,1.0,0.0,19.758,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,7.5,55.5,35.48,NaN,0.062,0.088,2.0,0.0,19.758,NaN,2.416,3.416,2.0,0.0
2026-07-30T00:00:00Z,125.0,7.5,56.5,35.48,NaN,0.111,0.111,3.0,0.0,19.759,NaN,2.006,2.945,3.0,0.0
2026-07-30T00:00:00Z,125.0,7.5,57.5,35.523,NaN,0.149,0.152,4.0,0.0,20.271,NaN,1.768,2.547,4.0,0.0
2026-07-30T00:00:00Z,125.0,7.5,58.5,35.744,NaN,0.138,0.221,5.0,0.0,22.623,NaN,1.586,1.688,5.0,0.0
2026-07-30T00:00:00Z,125.0,7.5,59.5,35.742,NaN,0.174,0.228,6.0,0.0,22.602,NaN,1.047,1.069,7.0,0.0
2026-07-30T00:00:00Z,125.0,7.5,60.5,35.701,NaN,0.174,0.204,6.0,0.0,22.267,NaN,1.561,1.748,9.0,0.0
2026-07-30T00:00:00Z,125.0,7.5,61.5,35.672,NaN,0.15,0.153,5.0,0.0,22.025,NaN,1.552,1.764,8.0,0.0
2026-07-30T00:00:00Z,125.0,7.5,62.5,35.676,NaN,0.176,0.2,6.0,0.0,22.137,NaN,1.517,1.626,9.0,0.0
2026-07-30T00:00:00Z,125.0,7.5,63.5,35.546,NaN,0.175,0.175,5.0,0.0,21.698,NaN,1.609,1.911,8.0,0.0
2026-07-30T00:00:00Z,125.0,7.5,64.5,35.529,NaN,0.187,0.188,4.0,0.0,21.593,NaN,1.679,2.104,7.0,0.0
2026-07-30T00:00:00Z,125.0,7.5,65.5,35.51,NaN,0.125,0.203,4.0,0.0,21.554,NaN,2.789,2.806,6.0,0.0
2026-07-30T00:00:00Z,125.0,7.5,66.5,35.274,NaN,0.113,0.117,7.0,0.0,19.983,NaN,1.246,1.248,7.0,0.0
2026-07-30T00:00:00Z,125.0,7.5,67.5,35.239,NaN,0.113,0.13,7.0,0.0,18.776,NaN,1.246,1.683,7.0,0.0
2026-07-30T00:00:00Z,125.0,7.5,68.5,35.21,NaN,0.078,0.078,6.0,0.0,19.244,NaN,0.93,0.95,6.0,0.0
2026-07-30T00:00:00Z,125.0,7.5,69.5,35.199,NaN,0.078,0.079,6.0,0.0,19.335,NaN,0.93,0.972,6.0,0.0
2026-07-30T00:00:00Z,125.0,7.5,70.5,35.197,NaN,0.078,0.079,6.0,0.0,19.326,NaN,0.93,0.97,6.0,0.0
2026-07-30T00:00:00Z,125.0,7.5,71.5,35.188,NaN,0.09,0.09,4.0,0.0,19.24,NaN,0.962,0.962,4.0,0.0
2026-07-30T00:00:00Z,125.0,7.5,72.5,35.179,NaN,0.066,0.09,2.0,0.0,16.889,NaN,0.547,0.751,2.0,0.0
2026-07-30T00:00:00Z,125.0,7.5,73.5,35.183,NaN,0.066,0.093,2.0,0.0,16.857,NaN,0.547,0.774,2.0,0.0
2026-07-30T00:00:00Z,125.0,7.5,74.5,35.183,35.183,0.0,0.0,1.0,1.0,16.857,16.857,0.0,0.0,1.0,1.0
2026-07-30T00:00:00Z,125.0,7.5,75.5,35.183,NaN,0.0,0.0,1.0,0.0,16.857,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,7.5,76.5,35.183,NaN,0.0,0.0,1.0,0.0,16.857,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,7.5,77.5,35.183,NaN,0.0,0.0,1.0,0.0,16.857,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,7.5,78.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,125.0,8.5,50.5,35.274,NaN,0.0,0.0,1.0,0.0,15.85,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,8.5,51.5,35.274,NaN,0.0,0.0,1.0,0.0,15.85,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,8.5,52.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,125.0,8.5,53.5,35.48,NaN,0.0,0.0,1.0,0.0,19.758,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,8.5,54.5,35.48,NaN,0.0,0.0,1.0,0.0,19.758,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,8.5,55.5,35.48,35.48,0.062,0.088,2.0,1.0,19.758,19.758,2.416,3.416,2.0,1.0
2026-07-30T00:00:00Z,125.0,8.5,56.5,35.48,NaN,0.062,0.087,2.0,0.0,19.776,NaN,2.416,3.404,2.0,0.0
2026-07-30T00:00:00Z,125.0,8.5,57.5,35.482,NaN,0.165,0.171,3.0,0.0,20.758,NaN,1.986,2.54,3.0,0.0
2026-07-30T00:00:00Z,125.0,8.5,58.5,35.708,NaN,0.151,0.213,4.0,0.0,22.837,NaN,1.736,1.847,4.0,0.0
2026-07-30T00:00:00Z,125.0,8.5,59.5,35.738,35.751,0.19,0.241,5.0,1.0,22.604,22.675,1.044,1.045,6.0,1.0
2026-07-30T00:00:00Z,125.0,8.5,60.5,35.69,NaN,0.19,0.215,5.0,0.0,22.253,NaN,1.535,1.836,8.0,0.0
2026-07-30T00:00:00Z,125.0,8.5,61.5,35.665,35.645,0.168,0.169,4.0,1.0,22.163,21.804,1.551,1.797,7.0,1.0
2026-07-30T00:00:00Z,125.0,8.5,62.5,35.669,NaN,0.176,0.197,6.0,0.0,22.581,NaN,1.517,1.524,9.0,0.0
2026-07-30T00:00:00Z,125.0,8.5,63.5,35.574,NaN,0.175,0.176,5.0,0.0,22.681,NaN,1.609,1.61,8.0,0.0
2026-07-30T00:00:00Z,125.0,8.5,64.5,35.557,35.557,0.202,0.204,5.0,1.0,21.69,21.623,1.606,1.915,8.0,1.0
2026-07-30T00:00:00Z,125.0,8.5,65.5,35.556,NaN,0.284,0.285,6.0,0.0,21.625,NaN,2.481,2.522,8.0,0.0
2026-07-30T00:00:00Z,125.0,8.5,66.5,35.561,NaN,0.278,0.296,8.0,0.0,21.606,NaN,1.668,1.894,8.0,0.0
2026-07-30T00:00:00Z,125.0,8.5,67.5,35.495,NaN,0.278,0.28,8.0,0.0,20.67,NaN,1.668,1.669,8.0,0.0
2026-07-30T00:00:00Z,125.0,8.5,68.5,35.239,NaN,0.296,0.385,7.0,0.0,19.471,NaN,1.723,2.016,7.0,0.0
2026-07-30T00:00:00Z,125.0,8.5,69.5,35.2,NaN,0.296,0.411,7.0,0.0,19.28,NaN,1.723,2.121,7.0,0.0
2026-07-30T00:00:00Z,125.0,8.5,70.5,35.247,NaN,0.287,0.341,6.0,0.0,19.465,NaN,1.767,1.953,6.0,0.0
2026-07-30T00:00:00Z,125.0,8.5,71.5,35.45,NaN,0.18,0.198,3.0,0.0,20.284,NaN,0.754,0.754,3.0,0.0
2026-07-30T00:00:00Z,125.0,8.5,72.5,35.24,NaN,0.215,0.266,2.0,0.0,17.395,NaN,2.042,2.535,2.0,0.0
2026-07-30T00:00:00Z,125.0,8.5,73.5,35.183,NaN,0.215,0.303,2.0,0.0,16.857,NaN,2.042,2.887,2.0,0.0
2026-07-30T00:00:00Z,125.0,8.5,74.5,35.183,NaN,0.0,0.0,1.0,0.0,16.857,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,8.5,75.5,35.183,NaN,0.0,0.0,1.0,0.0,16.857,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,8.5,76.5,35.183,NaN,0.0,0.0,1.0,0.0,16.857,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,8.5,77.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,125.0,8.5,78.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,125.0,9.5,50.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,125.0,9.5,51.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,125.0,9.5,52.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,125.0,9.5,53.5,35.48,NaN,0.0,0.0,1.0,0.0,19.758,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,9.5,54.5,35.48,NaN,0.0,0.0,1.0,0.0,19.758,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,9.5,55.5,35.48,NaN,0.062,0.088,2.0,0.0,19.765,NaN,2.416,3.411,2.0,0.0
2026-07-30T00:00:00Z,125.0,9.5,56.5,35.47,NaN,0.062,0.081,2.0,0.0,20.144,NaN,2.416,3.155,2.0,0.0
2026-07-30T00:00:00Z,125.0,9.5,57.5,35.381,NaN,0.165,0.222,3.0,0.0,23.76,NaN,1.986,2.441,3.0,0.0
2026-07-30T00:00:00Z,125.0,9.5,58.5,35.427,NaN,0.151,0.201,4.0,0.0,24.232,NaN,1.736,2.668,4.0,0.0
2026-07-30T00:00:00Z,125.0,9.5,59.5,35.657,NaN,0.19,0.202,5.0,0.0,22.913,NaN,1.044,1.105,6.0,0.0
2026-07-30T00:00:00Z,125.0,9.5,60.5,35.629,NaN,0.19,0.194,5.0,0.0,22.214,NaN,1.535,1.858,8.0,0.0
2026-07-30T00:00:00Z,125.0,9.5,61.5,35.599,35.597,0.168,0.175,4.0,2.0,22.323,22.075,1.551,1.722,7.0,3.0
2026-07-30T00:00:00Z,125.0,9.5,62.5,35.596,NaN,0.154,0.158,5.0,0.0,23.356,25.167,1.528,1.597,8.0,1.0
2026-07-30T00:00:00Z,125.0,9.5,63.5,35.577,NaN,0.159,0.16,4.0,0.0,24.58,NaN,1.631,2.325,7.0,0.0
2026-07-30T00:00:00Z,125.0,9.5,64.5,35.557,NaN,0.184,0.201,4.0,0.0,22.823,NaN,1.627,1.63,7.0,0.0
2026-07-30T00:00:00Z,125.0,9.5,65.5,35.564,NaN,0.156,0.273,4.0,0.0,21.715,NaN,1.583,2.275,6.0,0.0
2026-07-30T00:00:00Z,125.0,9.5,66.5,35.855,NaN,0.277,0.334,5.0,0.0,22.717,NaN,1.415,1.742,5.0,0.0
2026-07-30T00:00:00Z,125.0,9.5,67.5,35.948,NaN,0.277,0.394,5.0,0.0,23.19,NaN,1.293,1.955,6.0,0.0
2026-07-30T00:00:00Z,125.0,9.5,68.5,35.942,NaN,0.274,0.379,5.0,0.0,23.179,NaN,1.326,2.054,6.0,0.0
2026-07-30T00:00:00Z,125.0,9.5,69.5,35.68,NaN,0.274,0.274,5.0,0.0,21.508,NaN,1.326,1.33,6.0,0.0
2026-07-30T00:00:00Z,125.0,9.5,70.5,35.611,NaN,0.297,0.3,4.0,0.0,21.005,NaN,1.449,1.553,5.0,0.0
2026-07-30T00:00:00Z,125.0,9.5,71.5,35.612,NaN,0.212,0.299,2.0,0.0,20.965,NaN,1.086,1.126,3.0,0.0
2026-07-30T00:00:00Z,125.0,9.5,72.5,35.608,NaN,0.215,0.3,2.0,0.0,20.909,NaN,2.167,2.4,3.0,0.0
2026-07-30T00:00:00Z,125.0,9.5,73.5,35.202,NaN,0.215,0.29,2.0,0.0,17.034,NaN,2.042,2.765,2.0,0.0
2026-07-30T00:00:00Z,125.0,9.5,74.5,35.183,NaN,0.0,0.0,1.0,0.0,16.857,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,9.5,75.5,35.183,NaN,0.0,0.0,1.0,0.0,16.857,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,9.5,76.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,125.0,9.5,77.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,125.0,9.5,78.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,125.0,10.5,50.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,125.0,10.5,51.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,125.0,10.5,52.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,125.0,10.5,53.5,35.48,NaN,0.0,0.0,1.0,0.0,19.758,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,10.5,54.5,35.48,NaN,0.0,0.0,1.0,0.0,19.758,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,10.5,55.5,35.476,NaN,0.062,0.085,2.0,0.0,19.928,NaN,2.416,3.298,2.0,0.0
2026-07-30T00:00:00Z,125.0,10.5,56.5,35.397,NaN,0.062,0.066,2.0,0.0,23.008,NaN,2.416,2.556,2.0,0.0
2026-07-30T00:00:00Z,125.0,10.5,57.5,35.357,NaN,0.165,0.238,3.0,0.0,24.547,NaN,1.986,2.969,3.0,0.0
2026-07-30T00:00:00Z,125.0,10.5,58.5,35.358,35.356,0.151,0.251,4.0,1.0,24.578,24.589,1.736,2.939,4.0,1.0
2026-07-30T00:00:00Z,125.0,10.5,59.5,35.398,NaN,0.19,0.269,5.0,0.0,24.235,NaN,1.044,1.983,6.0,0.0
2026-07-30T00:00:00Z,125.0,10.5,60.5,35.515,NaN,0.242,0.306,7.0,0.0,22.209,NaN,1.44,1.92,10.0,0.0
2026-07-30T00:00:00Z,125.0,10.5,61.5,35.512,NaN,0.212,0.326,6.0,0.0,22.727,NaN,1.466,1.595,9.0,0.0
2026-07-30T00:00:00Z,125.0,10.5,62.5,35.538,NaN,0.208,0.284,7.0,0.0,24.319,25.634,1.485,1.87,10.0,1.0
2026-07-30T00:00:00Z,125.0,10.5,63.5,35.646,NaN,0.225,0.24,6.0,0.0,25.222,NaN,1.555,2.521,9.0,0.0
2026-07-30T00:00:00Z,125.0,10.5,64.5,35.598,NaN,0.223,0.273,6.0,0.0,25.181,NaN,1.552,2.483,9.0,0.0
2026-07-30T00:00:00Z,125.0,10.5,65.5,35.792,NaN,0.16,0.171,6.0,0.0,22.513,NaN,1.438,1.801,8.0,0.0
2026-07-30T00:00:00Z,125.0,10.5,66.5,35.879,NaN,0.156,0.18,4.0,0.0,22.568,NaN,0.759,0.798,4.0,0.0
2026-07-30T00:00:00Z,125.0,10.5,67.5,35.901,35.996,0.156,0.193,4.0,1.0,22.818,23.579,0.707,0.922,5.0,1.0
2026-07-30T00:00:00Z,125.0,10.5,68.5,35.907,NaN,0.136,0.172,4.0,0.0,22.884,NaN,0.859,1.171,5.0,0.0
2026-07-30T00:00:00Z,125.0,10.5,69.5,35.704,NaN,0.136,0.168,4.0,0.0,21.667,NaN,0.859,0.957,5.0,0.0
2026-07-30T00:00:00Z,125.0,10.5,70.5,35.613,35.612,0.157,0.244,3.0,1.0,21.151,20.94,0.951,1.38,4.0,1.0
2026-07-30T00:00:00Z,125.0,10.5,71.5,35.612,NaN,0.0,0.0,1.0,0.0,21.026,NaN,0.447,0.575,2.0,0.0
2026-07-30T00:00:00Z,125.0,10.5,72.5,35.612,NaN,0.0,0.0,1.0,0.0,20.973,NaN,0.447,0.61,2.0,0.0
2026-07-30T00:00:00Z,125.0,10.5,73.5,35.612,NaN,0.0,0.0,1.0,0.0,20.94,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,10.5,74.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,125.0,10.5,75.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,125.0,10.5,76.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,125.0,10.5,77.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,125.0,10.5,78.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,125.0,11.5,50.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,125.0,11.5,51.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,125.0,11.5,52.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,125.0,11.5,53.5,35.48,NaN,0.0,0.0,1.0,0.0,19.758,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,11.5,54.5,35.48,NaN,0.0,0.0,1.0,0.0,19.758,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,125.0,11.5,55.5,35.423,NaN,0.062,0.062,2.0,0.0,21.992,NaN,2.416,2.422,2.0,0.0
2026-07-30T00:00:00Z,125.0,11.5,56.5,35.359,NaN,0.062,0.086,2.0,0.0,24.492,NaN,2.416,3.348,2.0,0.0
2026-07-30T00:00:00Z,125.0,11.5,57.5,35.356,NaN,0.062,0.088,2.0,0.0,24.587,NaN,2.416,3.415,2.0,0.0
2026-07-30T00:00:00Z,125.0,11.5,58.5,35.356,NaN,0.062,0.088,2.0,0.0,24.589,NaN,2.066,2.862,3.0,0.0
2026-07-30T00:00:00Z,125.0,11.5,59.5,35.357,NaN,0.213,0.266,3.0,0.0,24.545,NaN,1.127,2.028,5.0,0.0
2026-07-30T00:00:00Z,125.0,11.5,60.5,35.568,NaN,0.284,0.315,5.0,0.0,22.933,NaN,1.358,1.587,9.0,0.0
2026-07-30T00:00:00Z,125.0,11.5,61.5,35.804,NaN,0.251,0.251,4.0,0.0,23.934,NaN,1.406,1.434,8.0,0.0
2026-07-30T00:00:00Z,125.0,11.5,62.5,35.918,NaN,0.251,0.281,4.0,0.0,24.677,NaN,1.406,1.741,8.0,0.0
2026-07-30T00:00:00Z,125.0,11.5,63.5,35.958,NaN,0.251,0.301,4.0,0.0,24.956,NaN,1.406,1.918,8.0,0.0
2026-07-30T00:00:00Z,125.0,11.5,64.5,35.989,NaN,0.224,0.297,5.0,0.0,24.983,NaN,1.529,2.169,8.0,0.0
2026-07-30T00:00:00Z,125.0,11.5,65.5,35.83,NaN,0.097,0.128,5.0,0.0,22.184,NaN,1.313,2.146,7.0,0.0
2026-07-30T00:00:00Z,125.0,11.5,66.5,35.839,NaN,0.074,0.084,5.0,0.0,22.235,NaN,0.577,0.682,5.0,0.0
2026-07-30T00:00:00Z,125.0,11.5,67.5,35.852,35.799,0.074,0.079,5.0,2.0,22.435,22.045,0.599,0.6,6.0,2.0
2026-07-30T00:00:00Z,125.0,11.5,68.5,35.855,NaN,0.12,0.122,6.0,0.0,22.501,NaN,0.771,0.81,7.0,0.0
2026-07-30T00:00:00Z,125.0,11.5,69.5,35.72,NaN,0.12,0.166,6.0,0.0,21.778,NaN,0.771,0.905,7.0,0.0
2026-07-30T00:00:00Z,125.0,11.5,70.5,35.614,NaN,0.131,0.261,5.0,0.0,21.408,21.835,0.813,1.222,6.0,1.0
